questions,attempted,n_kcs,mean_kc_depth,is_choice_type,D_raw,D_emp,D_stat,D_blend,P_L0,P_T,P_S,P_G,irt_discrimination,irt_difficulty_logit,irt_difficulty_unit,p_success,reward_original,reward_desirable
2522,605.0,1,4.0,1,0.1553719008264462,0.1569407215816794,0.3315099770303773,0.1651880879808305,0.4174059560095847,0.2752217868028754,0.1831009852541305,0.1043514890023961,,,,0.40177307018761477,0.0924455083768245,0.016497118510764266
2523,433.0,1,4.0,1,0.1085450346420323,0.1127769337495576,0.3315099770303773,0.1269497011327641,0.4365251494336179,0.2809575448300854,0.1770920958922915,0.1091312873584044,,,,0.4207127316471166,0.06793414965242174,0.021881471788760303
2524,242.0,1,4.0,1,0.1900826446280991,0.1911753854524794,0.3315099770303773,0.206653465405924,0.3966732672970379,0.2690019801891113,0.1896169731352166,0.0991683168242594,,,,0.38128817960574946,0.12169577185583262,0.011968107091684754
2525,241.0,1,4.0,1,0.1078838174273859,0.1152795057032552,0.3315099770303773,0.1392164582486931,0.4303917708756534,0.279117531262696,0.1790197291533661,0.1075979427189133,,,,0.41463182623319944,0.0755600701341047,0.020014590067360824
2526,280.0,1,4.0,0,0.0285714285714285,0.040293169961832,0.4936770741676761,0.0841690316591718,0.457915484170414,0.2873746452511242,0.170369419260727,0.3,,,,0.5425260438106817,0.042937102323447364,0.1169200477034821
2527,570.0,2,4.0,0,0.0561403508771929,0.0611660186246603,0.5103726188499906,0.0836263486359269,0.4581868256820365,0.2874560477046109,0.1702841404999314,0.3,,,,0.5427088281777681,0.04263500001511611,0.11709538712206498
2528,299.0,1,4.0,1,0.0267558528428093,0.0378932632869894,0.3315099770303773,0.0646668238107025,0.4676665880946487,0.2902999764283946,0.1673047865988247,0.1169166470236621,,,,0.4516623669927128,0.032300624401205194,0.0336889182999422
2529,281.0,1,4.0,0,0.0391459074733096,0.0501260830184372,0.4936770741676761,0.0929123522611291,0.4535438238694354,0.2860631471608306,0.1717433696410346,0.3,,,,0.5395875321173881,0.047854185465858644,0.11412164777704308
2530,865.0,1,4.0,1,0.0485549132947976,0.0520767807780221,0.3315099770303773,0.0614432566300564,0.4692783716849718,0.2907835115054915,0.166798226041866,0.1173195929212429,,,,0.4532676171565213,0.03058506571801602,0.03441605367314982
2531,737.0,1,4.0,1,0.2632293080054274,0.2616749682807788,0.3315099770303773,0.2644064549333055,0.3677967725333472,0.2603390317600041,0.1986924429180908,0.0919491931333368,,,,0.3528489099631572,0.16793061169185344,0.0074679196287514085
2532,240.0,1,4.0,1,0.0208333333333333,0.0349536576482677,0.3315099770303773,0.0679043598018355,0.4660478200990822,0.2898143460297246,0.1678135422545741,0.1165119550247705,,,,0.45005049691822663,0.03403556062852098,0.032970860127574386
2533,310.0,1,5.0,1,0.0161290322580645,0.0275392454198473,0.3426906152323327,0.0553467192268313,0.4723266403865843,0.2916979921159753,0.1809165804388854,0.118081660096646,,,,0.4491834660495829,0.02737254455608038,0.03209626617140061
2534,628.0,2,5.0,1,0.2292993630573248,0.2285307885625765,0.3578892332248701,0.2344285899909486,0.3827857050045257,0.2648357115013577,0.211616329712734,0.0956964262511314,,,,0.3608472013071451,0.14306078214295356,0.008399760282745366
2535,694.0,2,5.5,1,0.1239193083573487,0.1261736008242991,0.3636587865636431,0.1360141471947139,0.431992926402643,0.2795978779207929,0.2028596691419132,0.1079982316006607,,,,0.40570274376613685,0.07354839126186252,0.017082316572079943
2536,205.0,1,6.0,1,0.0439024390243902,0.0581686710602205,0.3540486239280818,0.0959405799369687,0.4520297100315156,0.2856089130094547,0.2035318219882942,0.1130074275078789,,,,0.4219519923760458,0.049579379794067485,0.021576282438920617
2537,205.0,1,5.0,1,0.0195121951219512,0.0359464488379983,0.3426906152323327,0.0751052785904665,0.4624473607047667,0.28873420821143,0.1843037620440799,0.1156118401761916,,,,0.4393640222000131,0.03793795235073168,0.028068046513110227
2538,402.0,2,6.0,1,0.2189054726368159,0.2182178933377953,0.3694678328952616,0.2287213613626193,0.3856393193186903,0.2656917957956071,0.2281911099673436,0.0964098298296725,,,,0.3568702636748344,0.13854509352900857,0.007712196290284347
2539,504.0,2,6.0,0,0.0238095238095238,0.0307021965430336,0.5353335123391134,0.0590522704641617,0.4704738647679191,0.2911421594303757,0.1966811359433443,0.3,,,,0.5367983711833337,0.029320193200812895,0.10650182748145076
2540,251.0,1,6.0,0,0.0517928286852589,0.0630551696994451,0.5186864282834047,0.1116990763098322,0.4441504618450839,0.2832451385535252,0.2064583998861117,0.3,,,,0.5192067296303452,0.05874693244278071,0.09120208558053562
2541,251.0,1,6.0,0,0.0717131474103585,0.0815053542012901,0.5186864282834047,0.1281794902242916,0.4359102548878542,0.2807730764663562,0.2095190481845113,0.3,,,,0.513805676723527,0.06868899853343809,0.0868127053331429
2542,249.0,1,6.0,0,0.0281124497991967,0.0412191486563182,0.5186864282834047,0.0925597163581555,0.4537201418209222,0.2861160425462766,0.2029039473236574,0.3,,,,0.5255424915189307,0.04765403576494639,0.09653802183968184
2543,438.0,4,6.0,1,0.0547945205479452,0.0613274039051301,0.4010909524411298,0.0831071185548737,0.4584464407225631,0.2875339322167689,0.2011484648744765,0.1146116101806407,,,,0.42829896837189596,0.042346288319908734,0.02364724576545655
2544,816.0,1,6.0,1,0.0502450980392156,0.0539329557279301,0.3540486239280818,0.0645753553094958,0.467712322345252,0.2903136967035756,0.1977068517003349,0.116928080586313,,,,0.43748176806083583,0.03225178254706152,0.026925212603727072
2545,400.0,2,6.0,1,0.205,0.2049713118774991,0.3694678328952616,0.2164478133438546,0.3917760933280726,0.2675328279984218,0.2259117367638587,0.0979440233320181,,,,0.3628411721679346,0.1290568325422426,0.008531948560676727
2546,151.0,1,4.0,0,0.0331125827814569,0.0531459122137404,0.4936770741676761,0.1261621269022381,0.4369189365488809,0.2810756809646643,0.1769683342274945,0.3,,,,0.5285224391907128,0.0674518498380224,0.10394087629755892
2547,147.0,1,5.0,0,0.0204081632653061,0.0424428202907162,0.5061856207239317,0.1210432949404138,0.4394783525297931,0.2818435057589379,0.1921788505612138,0.3,,,,0.5231764021351436,0.0643382108830432,0.09681895856490387
2548,154.0,1,4.0,0,0.0389610389610389,0.0579767298192507,0.4936770741676761,0.1290148294412765,0.4354925852793617,0.2806477755838085,0.1774166160550577,0.3,,,,0.5275811888982203,0.0692029483964151,0.1031016758312976
2549,163.0,1,3.0,0,0.0122699386503067,0.0332674917407083,0.4811764383400034,0.1028906440618422,0.4485546779690789,0.2845664033907236,0.1575558062945489,0.3,,,,0.5433158806237453,0.053582901394901315,0.12044206657832668
2550,129.0,1,5.0,1,0.3565891472868217,0.3361607448895948,0.3426906152323327,0.3373927958976585,0.3313036020511707,0.2493910806153512,0.2292673364395986,0.0828259005127926,,,,0.31073188898582654,0.2378895572178947,0.0034510738315202587
2551,252.0,2,4.5,1,0.0714285714285714,0.0812057021637853,0.3521605583680259,0.1100306868663641,0.4449846565668179,0.2834953969700453,0.1823621842709027,0.1112461641417044,,,,0.4255796106249877,0.057760975354439394,0.023288555809057213
2552,124.0,1,5.0,1,0.0887096774193548,0.1047774374204834,0.3426906152323327,0.1511241603708437,0.4244379198145781,0.2773313759443734,0.1973355703492875,0.1061094799536445,,,,0.40175381383961617,0.08317359131804825,0.01621827050934253
2553,105.0,1,6.0,1,0.1047619047619047,0.1207036079083969,0.3540486239280818,0.1725580559127714,0.4137209720436143,0.2741162916130843,0.2177607818123718,0.1034302430109035,,,,0.3842677520529477,0.09743016394756007,0.012126793618777184
2554,113.0,1,6.0,1,0.079646017699115,0.0984056465304482,0.3540486239280818,0.1520370403900917,0.4239814798049541,0.2771944439414862,0.2139497360724456,0.1059953699512385,,,,0.3943260502479181,0.08376609134257149,0.014218134107184548
2555,111.0,1,6.0,1,0.027027027027027,0.0541064960957986,0.3540486239280818,0.1179239701026673,0.4410380149486663,0.2823114044845999,0.2076144515904953,0.1102595037371665,,,,0.41110302042423985,0.062458535622039256,0.01838086308762187
2556,111.0,1,6.0,1,0.1351351351351351,0.1457095495309131,0.3540486239280818,0.1900370121686086,0.4049814939156957,0.2714944481747087,0.2210068736884559,0.1012453734789239,,,,0.3757206709190841,0.10961468649122505,0.010561549852266901
2557,108.0,1,5.0,1,0.0833333333333333,0.1022496170980439,0.3426906152323327,0.1545193993011501,0.4227403003494249,0.2768220901048274,0.1979176113087686,0.1056850750873562,,,,0.40008028460279105,0.08538372349666629,0.015807155274555045
2558,115.0,1,6.0,1,0.3130434782608696,0.2969477851003675,0.3540486239280818,0.3087617517543774,0.3456191241228112,0.2536857372368433,0.2430557538972415,0.0864047810307028,,,,0.31815604363868505,0.2086851094552621,0.0038829629019788794
2559,92.0,1,6.0,1,0.1521739130434782,0.1614995623977644,0.3540486239280818,0.2088476922822687,0.3955761538588656,0.2686728461576597,0.2245002857095642,0.0988940384647164,,,,0.3665431093869329,0.1233290277275106,0.009077387007332656
2560,276.0,3,5.0,1,0.2826086956521739,0.2773241587451001,0.3733790221327782,0.2867413022144803,0.3566293488927599,0.256988804667828,0.220584223236768,0.0891573372231899,,,,0.33532375508408757,0.18781873149740544,0.005399685809169542
2561,188.0,2,5.0,1,0.1489361702127659,0.1542689951372578,0.3578892332248701,0.1822901288190393,0.4088549355904803,0.2726564806771441,0.2026783077975496,0.10221373389762,,,,0.3864120534187717,0.1041500871118411,0.012765762221233
2562,92.0,1,5.0,1,0.2391304347826087,0.2329281338263359,0.3426906152323327,0.2599189079425646,0.3700405460287176,0.2610121638086153,0.2159860985044396,0.0925101365071794,,,,0.3483945672843939,0.16407948756220994,0.006790812866324756
2563,92.0,1,6.0,1,0.1413043478260869,0.152570990969193,0.3540486239280818,0.2021146712049853,0.3989426643975073,0.2696827993192522,0.2232498675094972,0.0997356660993768,,,,0.3698256211571093,0.1183458644039371,0.009586053836929974
2564,94.0,1,5.0,1,0.2553191489361702,0.2463855349872774,0.3426906152323327,0.2696851511755972,0.3651574244122014,0.2595472273236603,0.2176603116301024,0.0912893561030503,,,,0.3436315155728083,0.17252126353950845,0.006251051155797595
2565,95.0,1,5.0,1,0.1368421052631579,0.148590878161301,0.3426906152323327,0.1951748150583486,0.4024125924708256,0.2707237777412477,0.2048871111528597,0.1006031481177064,,,,0.3800826133808788,0.11329687851590485,0.01153531519518802
2566,91.0,1,5.0,1,0.1978021978021978,0.198990549446393,0.3426906152323327,0.2346186649305102,0.3826906675347448,0.2648072002604235,0.2116489139880874,0.0956726668836862,,,,0.36075423348677893,0.14321233251735296,0.008386613033855144
2567,92.0,1,6.0,1,0.1521739130434782,0.1614995623977644,0.3540486239280818,0.2088476922822687,0.3955761538588656,0.2686728461576597,0.2245002857095642,0.0988940384647164,,,,0.3665431093869329,0.1233290277275106,0.009077387007332656
2568,93.0,1,5.0,1,0.1505376344086021,0.1600703627305276,0.3426906152323327,0.2046118877309679,0.397694056134516,0.2693082168403548,0.2065048950395945,0.099423514033629,,,,0.3754516602770353,0.12018423197816429,0.010700645806919025
2569,387.0,1,4.0,1,0.0025839793281653,0.0125011080799745,0.3315099770303773,0.0354513864217301,0.4822743067891349,0.2946822920367404,0.1627137892948433,0.1205685766972837,,,,0.46622307680197955,0.017171365368797466,0.04073648926885183
2570,388.0,1,4.0,1,0.0025773195876288,0.0124704681091902,0.3315099770303773,0.0353680405198017,0.4823159797400991,0.2946947939220297,0.1627006920816831,0.1205789949350247,,,,0.46626465489119173,0.017129515489556293,0.04075809949389788
2571,418.0,1,4.0,1,0.0095693779904306,0.018465641526369,0.3315099770303773,0.0394284318502981,0.4802857840748509,0.2940857352224552,0.1633387535764754,0.1200714460187127,,,,0.4642393401661787,0.01917677191844573,0.039715467706686255
2572,223.0,1,5.0,1,0.0358744394618834,0.0497446542738667,0.3426906152323327,0.084481329486333,0.4577593352568334,0.28732780057705,0.1859110850547999,0.1144398338142083,,,,0.43471073210578537,0.04311111550939074,0.026304909718799705
2573,97.0,1,6.0,0,0.0206185567010309,0.0520337691329027,0.5186864282834047,0.1622666807432575,0.4188666596283712,0.2756599978885113,0.2158495264237478,0.3,,,,0.5027944916243787,0.0904938967329609,0.07832625656874385
2574,2697.0,1,4.0,0,0.1701890989988876,0.1704409094547477,0.4936770741676761,0.1739968628619306,0.4130015685690347,0.2739004705707104,0.1844852213068748,0.3,,,,0.5129084122207794,0.0984136745001617,0.09058667350960144
2575,1642.0,1,4.0,0,0.1802679658952496,0.1805583339281285,0.4936770741676761,0.1861764931429529,0.4069117534285235,0.272073526028557,0.1863991632081783,0.3,,,,0.5089902170613171,0.10687849795215018,0.08742893529134932
2576,1639.0,1,4.0,1,0.0860280658938377,0.08745506388701,0.3315099770303773,0.0918419107379992,0.4540790446310004,0.2862237133893001,0.1715751574016856,0.1135197611577501,,,,0.4381431775401291,0.04724710261514339,0.028030468979909875
2577,2781.0,1,4.0,0,0.2646530025170802,0.2642227600815957,0.4936770741676761,0.2666715788018314,0.3666642105990843,0.2599992631797252,0.1990483909545735,0.3,,,,0.48368102627898235,0.16989239599814698,0.06895115805415818
2578,2773.0,1,4.0,0,0.2167327803822575,0.2166444507656819,0.4936770741676761,0.2196094806272801,0.3901952596863599,0.267058577905908,0.1916529183842868,0.3,,,,0.4983546215218464,0.13147247124838463,0.07925760278369115
2579,2727.0,1,4.0,0,0.0913091309130913,0.0921324903489441,0.4936770741676761,0.0965018546995288,0.4517490726502355,0.2855247217950706,0.1723074343099259,0.3,,,,0.5383846271949144,0.04990041081493995,0.11298731399662248
2580,2478.0,1,6.0,0,0.1093623890234059,0.1101232790186347,0.5186864282834047,0.1150103980289789,0.4424948009855105,0.2827484402956531,0.2070733596339532,0.3,,,,0.5181174756292302,0.06071481339511155,0.09030497044983526
2581,1858.0,1,6.0,0,0.088805166846071,0.0900361826350104,0.5186864282834047,0.0968473623857794,0.4515763188071103,0.2854728956421331,0.2037002244430733,0.3,,,,0.524117225670792,0.050098228456343104,0.09532026512814859
2582,3348.0,2,4.0,0,0.05973715651135,0.0605961849728472,0.5103726188499906,0.0645906470854329,0.4677046764572835,0.290311402937185,0.167292815970568,0.3,,,,0.5491496411529561,0.03225994730166742,0.12336639025391792
2583,947.0,2,4.0,0,0.1372756071805702,0.1386638583128744,0.5103726188499906,0.1500776380632465,0.4249611809683767,0.277488354290513,0.1807264859813673,0.3,,,,0.5206710857629571,0.08249591737456523,0.09707369155314971
2584,1677.0,2,4.0,0,0.0632081097197376,0.0648720984022095,0.5103726188499906,0.0727016330322232,0.4636491834838884,0.2890947550451665,0.1685673994764922,0.3,,,,0.5463982913094438,0.03662860655717351,0.12066580947371668
2585,728.0,1,5.0,0,0.0728021978021978,0.0763207900916438,0.5061856207239317,0.0933339100375127,0.4533330449812436,0.2859999134943731,0.187428670292145,0.3,,,,0.5323655216665468,0.04809365827303001,0.10489753542223555
2586,691.0,1,5.0,0,0.3502170767004341,0.3461152615872709,0.5061856207239317,0.3527756094015564,0.3236121952992218,0.2470836585897665,0.2319043901831239,0.3,,,,0.45148144790276723,0.25464749109088625,0.04854916736693418
2587,1499.0,1,5.0,0,0.1207471647765176,0.1218485523295257,0.5061856207239317,0.1293895020037129,0.4353052489981435,0.280591574699443,0.1936096289149222,0.3,,,,0.5204343865754522,0.06943378940135297,0.09448876520422836
2588,1372.0,1,5.0,0,0.2951895043731778,0.293885022261889,0.5061856207239317,0.2984278310734877,0.3507860844632561,0.2552358253389769,0.2225876281840264,0.3,,,,0.4674696165836415,0.19872966309883042,0.057049424929991634
2589,663.0,1,4.0,0,0.4660633484162896,0.4584010995439965,0.4936770741676761,0.459928198012554,0.270035900993723,0.2310107702981169,0.2294172882591156,0.270035900993723,,,,0.40520151002336724,0.39786364796750223,0.02708848533826564
2590,587.0,1,4.0,0,0.090289608177172,0.0940493426499993,0.4936770741676761,0.1134801885908912,0.4432599057045543,0.2829779717113663,0.17497545820714,0.3,,,,0.5327223288876799,0.05980360022318985,0.10773732911061824
2591,629.0,1,6.0,0,0.2289348171701113,0.228178660999306,0.5186864282834047,0.241403597294485,0.3792982013527575,0.2637894604058272,0.2305463823546901,0.3,,,,0.4780629127914112,0.14867182915481564,0.06154926011856873
2592,568.0,1,5.0,0,0.5704225352112676,0.5579727057628394,0.5061856207239317,0.5553746914632287,0.2223126542683856,0.2166937962805157,0.2666356613936964,0.2223126542683856,,,,0.33592591068187727,0.5835628432225414,0.008770386321415736
2593,594.0,1,5.0,0,0.4528619528619528,0.4447686498184847,0.5061856207239317,0.4477213888043235,0.2761393055978383,0.2328417916793514,0.2481808095093126,0.2761393055978383,,,,0.4074932186990093,0.3787436361634008,0.027573445091769296
2594,278.0,2,4.0,0,0.1942446043165467,0.19492601002869,0.5103726188499906,0.2256513290697257,0.3871743354651371,0.2661523006395411,0.1926023517109569,0.3,,,,0.4964513472928836,0.13614354808388301,0.07785739467946491
2595,150.0,1,5.0,0,0.2733333333333333,0.2652232411091154,0.5061856207239317,0.3053836377115848,0.3473081811442076,0.2541924543432622,0.2237800521791288,0.3,,,,0.46539508390225626,0.20539812793134035,0.055875536246955945
2596,371.0,2,4.0,0,0.3773584905660377,0.3685113836024287,0.5103726188499906,0.3791244435960118,0.3104377782019941,0.2431313334605982,0.2167195554222304,0.3,,,,0.4500285074631947,0.2852810668304491,0.04948090726839891
2597,221.0,1,4.0,0,0.6832579185520362,0.643518468832156,0.4936770741676761,0.6256091387925767,0.1871954306037116,0.2061586291811134,0.2554528646674049,0.1871954306037116,,,,0.2915291229681477,0.780680930686596,0.00399005162317302
2598,2356.0,1,4.0,1,0.3140916808149406,0.3131683295406354,0.3315099770303773,0.3133989453933982,0.3433005273033008,0.2529901581909902,0.206391262847534,0.0858251318258252,,,,0.3288076167510924,0.2132498776729547,0.004898430666640821
2599,890.0,2,4.0,1,0.1213483146067415,0.1231735725148897,0.3464741025221576,0.1304551115368658,0.4347724442315671,0.2804317332694701,0.1776429460986504,0.1086931110578917,,,,0.4189745278478793,0.07009141379921584,0.021333850635448875
